Crystals,v_Binding_energy_mean,v_Binding_energy_std,v_Energy_barrier_mean,v_Energy_barrier_std,std,M,UB,LB,CDF
In9Ni13_mp-641509_primitive_2-12,0.628861624,0.049866785,0.491909911,0.012818623,0.051487993,-0.136951713,-0.085463721,-0.188439706,5.21992E-06
NiSb2_mp-19895_primitive_121,0.522683403,0.064436907,0.385057206,0.014075448,0.065956298,-0.137626196,-0.071669899,-0.203582494,0.000279084
In9Ni13_mp-641509_primitive_101,0.666579938,0.045531487,0.5286162,0.021942283,0.050542854,-0.137963738,-0.087420884,-0.188506592,3.23671E-06
In3Ni7_mp-1213091_primitive_201,0.57216818,0.056206826,0.43408661,0.022342034,0.060484492,-0.13808157,-0.077597078,-0.198566062,8.13267E-05
In9Ni13_mp-641509_primitive_102,0.670149684,0.05423008,0.52976875,0.023246034,0.05900237,-0.140380934,-0.081378564,-0.199383304,4.71898E-05
In9Ni13_mp-641509_primitive_111,0.711481756,0.064072371,0.570209053,0.026569298,0.069362788,-0.141272703,-0.071909915,-0.21063549,0.000427653
InNi2_mp-21092_primitive_111,0.688932207,0.034694042,0.547600392,0.023024446,0.041638944,-0.141331816,-0.099692872,-0.18297076,1.38282E-08
In9Ni13_mp-641509_primitive_2-21,0.581359255,0.035435025,0.439979631,0.015712755,0.038762503,-0.141379625,-0.102617121,-0.180142128,1.19238E-09
NiSb2_mp-19895_primitive_021,0.54418593,0.044208615,0.402529432,0.018750574,0.048020679,-0.141656499,-0.093635819,-0.189677178,7.03189E-07
In9Ni13_mp-641509_primitive_221,0.566402464,0.05096773,0.423552032,0.013712025,0.052780007,-0.142850432,-0.090070425,-0.195630439,5.12771E-06
In9Ni13_mp-641509_primitive_1-11,0.544996296,0.052149489,0.402108188,0.016516655,0.054702551,-0.142888108,-0.088185557,-0.197590659,1.0343E-05
GaNi2_mp-1224858_primitive_2-12,0.703279945,0.046349403,0.558908635,0.020221937,0.050568704,-0.14437131,-0.093802605,-0.194940014,1.78719E-06
Ga9Ni13_mp-21589_primitive_101,0.535763407,0.051197831,0.391277796,0.013469315,0.052939969,-0.144485611,-0.091545641,-0.19742558,4.72755E-06
NiSb2_mp-19895_primitive_012,0.529133295,0.04851577,0.383774921,0.017432882,0.051552743,-0.145358373,-0.09380563,-0.196911117,2.49283E-06
In9Ni13_mp-641509_primitive_2-1-1,0.634150332,0.063882049,0.488307726,0.023406234,0.06803505,-0.145842606,-0.077807556,-0.213877655,0.000263654
In9Ni13_mp-641509_primitive_210,0.639866012,0.039073599,0.49353465,0.01955017,0.043691593,-0.146331362,-0.102639769,-0.190022956,3.16745E-08
NiSb2_mp-19895_primitive_112,0.541910776,0.047192434,0.394282226,0.016370917,0.049951304,-0.14762855,-0.097677246,-0.197579854,9.81463E-07
Ga3Ni5_mp-11398_primitive_101,0.599087662,0.044682675,0.451211263,0.026345728,0.051871369,-0.147876398,-0.09600503,-0.199747767,2.26028E-06
InNi_mp-19876_primitive_101,0.547677951,0.036301538,0.399229801,0.012653823,0.038443737,-0.14844815,-0.110004413,-0.186891887,2.77826E-10
InNi_mp-19876_primitive_100,0.545580964,0.056106083,0.396930668,0.012193083,0.057415711,-0.148650296,-0.091234585,-0.206066007,1.61557E-05
In3Ni7_mp-1213091_primitive_210,0.720780873,0.053555888,0.570757371,0.019050655,0.056843299,-0.150023502,-0.093180203,-0.206866801,1.20779E-05
Ga3Ni5_mp-11398_primitive_2-12,0.6457095,0.022785212,0.495512529,0.016870983,0.028351296,-0.150196971,-0.121845675,-0.178548267,0
In3Ni7_mp-1213091_primitive_2-2-1,0.689894024,0.034367242,0.538760093,0.020765241,0.040153487,-0.151133931,-0.110980444,-0.191287418,9.54864E-10
NiSb2_mp-19895_primitive_122,0.538105351,0.051700323,0.386956508,0.015878008,0.054083588,-0.151148842,-0.097065254,-0.20523243,4.12066E-06
NiSb2_mp-19895_primitive_111,0.522653636,0.032926014,0.371344434,0.02247511,0.039865436,-0.151309203,-0.111443767,-0.191174638,7.10453E-10
InNi2_mp-21092_primitive_210,0.678325823,0.044364432,0.524921764,0.019534445,0.048474709,-0.153404059,-0.10492935,-0.201878767,2.5667E-07
Ga9Ni13_mp-21589_primitive_210,0.673891771,0.049470163,0.519959573,0.021933024,0.054114273,-0.153932197,-0.099817924,-0.208046471,3.27634E-06
In3Ni7_mp-1213091_primitive_2-11,0.715736249,0.046439937,0.560679123,0.019771956,0.050473736,-0.155057126,-0.10458339,-0.205530862,6.01504E-07
Ga3Ni5_mp-11398_primitive_102,0.691052046,0.04519971,0.535780731,0.018634399,0.04889023,-0.155271316,-0.106381086,-0.204161546,2.62729E-07
InNi2_mp-21092_primitive_212,0.688981369,0.049480557,0.533627453,0.018727252,0.052905911,-0.155353916,-0.102448005,-0.208259827,1.7628E-06
In3Ni7_mp-1213091_primitive_122,0.701033008,0.043195874,0.545574859,0.020725655,0.047910712,-0.155458149,-0.107547437,-0.203368861,1.50164E-07
InNi3_mp-22784_primitive_100,0.712132108,0.049555248,0.556388104,0.024714397,0.055376205,-0.155744004,-0.100367799,-0.211120209,4.54587E-06
InNi_mp-20997_primitive_100,0.570418447,0.056538661,0.412709135,0.016589576,0.058922272,-0.157709312,-0.09878704,-0.216631585,1.31119E-05
InNi3_mp-22469_primitive_2-12,0.69613646,0.044680989,0.53755725,0.023337436,0.050408597,-0.158579209,-0.108170612,-0.208987807,4.0845E-07
In3Ni7_mp-1213091_primitive_1-22,0.675018051,0.035890389,0.515993726,0.017635495,0.039989132,-0.159024325,-0.119035193,-0.199013457,2.37271E-10
In3Ni7_mp-1213091_primitive_1-1-1,0.666340655,0.04872376,0.50715318,0.020926506,0.053027573,-0.159187475,-0.106159902,-0.212215048,1.30588E-06
InNi2_mp-21092_primitive_110,0.69,0,0.53,0,0,-0.16,-0.16,-0.16,0
In3Ni7_mp-1213091_primitive_211,0.730920777,0.050887805,0.570686495,0.022133524,0.055492897,-0.160234281,-0.104741385,-0.215727178,3.25205E-06
YNi_mp-1364_primitive_110,0.584100467,0.035726016,0.423561026,0.009032194,0.036850085,-0.160539441,-0.123689356,-0.197389526,5.27167E-12
InNi2_mp-21092_primitive_2-12,0.695450482,0.041511336,0.534691608,0.016373051,0.044623624,-0.160758874,-0.11613525,-0.205382498,9.57999E-09
In3Ni7_mp-1213091_primitive_011,0.66326136,0.034229583,0.501934743,0.020062715,0.039675898,-0.161326617,-0.121650719,-0.201002515,1.19063E-10
In3Ni7_mp-1213091_primitive_2-1-1,0.670740467,0.030572499,0.509070106,0.025056804,0.039528738,-0.161670361,-0.122141623,-0.2011991,9.65256E-11
InNi3_mp-22784_primitive_110,0.718371671,0.034426509,0.556600526,0.030706134,0.046130805,-0.161771145,-0.115640341,-0.20790195,2.41081E-08
InNi2_mp-21092_primitive_211,0.663282987,0.047295636,0.501007053,0.020449927,0.051527436,-0.162275934,-0.110748498,-0.21380337,4.89151E-07
InNi3_mp-22469_primitive_110,0.710496405,0.040436356,0.548182717,0.019282589,0.044798629,-0.162313688,-0.117515059,-0.207112317,8.89758E-09
YNi_mp-1364_primitive_012,0.595955884,0.02963192,0.433047509,0.006837373,0.03041053,-0.162908375,-0.132497845,-0.193318906,0
Y3Ni2_mp-582134_primitive_111,0.586864522,0.041885749,0.422957647,0.007395772,0.042533674,-0.163906875,-0.121373201,-0.206440549,1.18955E-09
In3Ni7_mp-1213091_primitive_21-1,0.708110455,0.053142168,0.543945503,0.022087362,0.057549471,-0.164164951,-0.106615481,-0.221714422,5.01652E-06
InNi3_mp-22469_primitive_102,0.709251499,0.045820392,0.544947596,0.024607004,0.052009739,-0.164303903,-0.112294164,-0.216313642,5.05349E-07
InNi2_mp-21092_primitive_201,0.725783026,0.055597059,0.561141053,0.030468866,0.063398618,-0.164641973,-0.101243356,-0.228040591,2.95316E-05
GaNi2_mp-1224858_primitive_111,0.717762038,0.05037967,0.552733293,0.021315681,0.054703468,-0.165028745,-0.110325277,-0.219732213,1.56559E-06
Ga9Ni13_mp-21589_primitive_2-2-1,0.670864129,0.052712353,0.505659375,0.018995743,0.056030621,-0.165204754,-0.109174134,-0.221235375,2.62255E-06
InNi2_mp-21092_primitive_001,0.714979398,0.039761173,0.549526966,0.020971449,0.044952782,-0.165452433,-0.120499651,-0.210405214,6.62987E-09
Ni3Bi_mp-976799_primitive_100,0.612462258,0.038373738,0.446672907,0.010284065,0.039727896,-0.165789351,-0.126061454,-0.205517247,6.03171E-11
AlNi3_mp-2593_primitive_110,0.721695933,0.073019502,0.555334543,0.039446821,0.082993369,-0.16636139,-0.083368021,-0.24935476,0.001004366
GaNi2_mp-1224858_primitive_212,0.731643799,0.045310963,0.565006563,0.021963599,0.05035358,-0.166637236,-0.116283655,-0.216990816,1.7281E-07
Ga9Ni13_mp-21589_primitive_1-10,0.664438763,0.03513101,0.49774472,0.017521151,0.039257847,-0.166694044,-0.127436196,-0.205951891,3.10345E-11
In9Ni13_mp-641509_primitive_211,0.650892386,0.052058756,0.484101304,0.015832258,0.054413,-0.166791081,-0.112378082,-0.221204081,1.18331E-06
Ga3Ni5_mp-11398_primitive_2-10,0.609683353,0.050872242,0.442696752,0.018570094,0.05415564,-0.166986601,-0.112830961,-0.221142241,1.04081E-06
InNi3_mp-22784_primitive_221,0.744583026,0.036420788,0.577347746,0.021447795,0.042266792,-0.167235279,-0.124968487,-0.209502071,5.78868E-10
GaNi2_mp-1224858_primitive_201,0.717345995,0.04688113,0.549908459,0.024140787,0.052731565,-0.167437536,-0.11470597,-0.220169101,5.24974E-07
Ga3Ni5_mp-11398_primitive_201,0.702564,0,0.534774,0,0,-0.16779,-0.16779,-0.16779,0
GaNi2_mp-1224858_primitive_210,0.73821958,0.04829424,0.569810221,0.01990579,0.052235755,-0.168409359,-0.116173605,-0.220645114,3.76864E-07
Ga3Ni5_mp-11398_primitive_2-21,0.686649066,0.038090233,0.518199666,0.020138612,0.043086303,-0.1684494,-0.125363097,-0.211535704,9.96282E-10
In3Ni7_mp-1213091_primitive_1-11,0.742776692,0.054963103,0.573160326,0.02326569,0.059684463,-0.169616365,-0.109931903,-0.229300828,6.81262E-06
In3Ni7_mp-1213091_primitive_21-2,0.698728508,0.051190046,0.528169291,0.02326535,0.056228972,-0.170559217,-0.114330245,-0.226788189,1.79424E-06
InNi3_mp-22469_primitive_111,0.732401076,0.045807226,0.561610113,0.031786761,0.055755718,-0.170790963,-0.115035244,-0.226546681,1.45278E-06
In3Ni7_mp-1213091_primitive_102,0.726605123,0.043916923,0.555644679,0.019078029,0.047881806,-0.170960444,-0.123078639,-0.21884225,2.51713E-08
InNi3_mp-22469_primitive_101,0.706304076,0.052057999,0.534827563,0.026067634,0.0582199,-0.171476513,-0.113256613,-0.229696413,3.54135E-06
Y3Ni2_mp-582134_primitive_102,0.589807105,0.04033993,0.418113302,0.010798579,0.04176026,-0.171693803,-0.129933544,-0.213454063,1.84538E-10
Ga4Ni3_mp-30655_primitive_100,0.546121293,0.043983529,0.374186786,0.012726813,0.045787799,-0.171934508,-0.126146709,-0.217722307,5.30686E-09
YNi_mp-1364_primitive_111,0.594600701,0.032826221,0.422554789,0.009829404,0.034266281,-0.172045912,-0.137779631,-0.206312192,1.02141E-14
In3Ni7_mp-1213091_primitive_021,0.727503422,0.055295481,0.555386892,0.021209726,0.059223667,-0.17211653,-0.112892863,-0.231340197,4.80261E-06
In3Ni7_mp-1213091_primitive_120,0.72552228,0.035363236,0.552755809,0.019228278,0.040252765,-0.172766471,-0.132513705,-0.213019236,3.33467E-11
Y3Ni2_mp-582134_primitive_100,0.5941948,0.038475897,0.420921561,0.009120435,0.039542091,-0.173273239,-0.133731148,-0.212815329,1.38741E-11
In3Ni7_mp-1213091_primitive_010,0.743258977,0.03886117,0.569975966,0.022110662,0.044710982,-0.173283011,-0.128572029,-0.217993993,1.94795E-09
In3Ni7_mp-1213091_primitive_12-1,0.737326503,0.034983695,0.563910356,0.014514153,0.037875052,-0.173416147,-0.135541094,-0.211291199,1.76437E-12
InNi3_mp-22469_primitive_211,0.727940056,0.049522876,0.553437674,0.018008404,0.05269552,-0.174502382,-0.121806862,-0.227197902,2.59102E-07
YNi_mp-1364_primitive_121,0.617803851,0.02746195,0.44296575,0.00994041,0.029205658,-0.1748381,-0.145632443,-0.204043758,0
InNi2_mp-21092_primitive_221,0.73280471,0.048894593,0.557688829,0.02245764,0.053805453,-0.17511588,-0.121310427,-0.228921334,4.16858E-07
GaNi2_mp-1224858_primitive_110,0.728886345,0.041659411,0.553415689,0.018060746,0.045405915,-0.175470656,-0.130064742,-0.220876571,2.50847E-09
InNi3_mp-22469_primitive_001,0.751992238,0.051935599,0.576484892,0.027622547,0.058824413,-0.175507346,-0.116682933,-0.234331758,3.18746E-06
In3Ni7_mp-1213091_primitive_212,0.732414177,0.040933669,0.556350175,0.024939724,0.047932818,-0.176064003,-0.128131184,-0.223996821,1.42208E-08
In3Ni7_mp-1213091_primitive_100,0.754280424,0.05285471,0.575639755,0.025035241,0.058484046,-0.17864067,-0.120156624,-0.237124716,2.1804E-06
In3Ni7_mp-1213091_primitive_2-1-2,0.716543111,0.039699169,0.537479091,0.014522044,0.042271903,-0.179064021,-0.136792117,-0.221335924,9.75944E-11
YNi_mp-1364_primitive_201,0.62062569,0.030129024,0.441558276,0.01483703,0.033584157,-0.179067414,-0.145483257,-0.21265157,5.55112E-16
GaNi3_mp-1184034_primitive_100,0.647252852,0.028272264,0.467874084,0.017713844,0.033363171,-0.179378767,-0.146015596,-0.212741938,3.33067E-16
GaNi2_mp-1224858_primitive_102,0.699105641,0.040606617,0.518675673,0.025227095,0.04780485,-0.180429968,-0.132625118,-0.228234818,7.70403E-09
Ga9Ni13_mp-21589_primitive_100,0.774209023,0.039029497,0.593434614,0.0351641,0.052533946,-0.180774409,-0.128240462,-0.233308355,1.27307E-07
YNi_mp-1364_primitive_122,0.608300477,0.038654477,0.427230275,0.011170159,0.040236067,-0.181070203,-0.140834136,-0.221306269,8.08476E-12
In3Ni7_mp-1213091_primitive_12-2,0.728417331,0.045631664,0.547304136,0.022250241,0.050767332,-0.181113195,-0.130345864,-0.231880527,4.63944E-08
AlNi3_mp-2593_primitive_111,0.840505914,0.102066865,0.658880982,0.047678648,0.112653888,-0.181624933,-0.068971045,-0.29427882,0.007951248
Y3Ni2_mp-582134_primitive_201,0.606182638,0.027244833,0.424137901,0.006960439,0.028119898,-0.182044737,-0.153924839,-0.210164635,0
YNi_mp-1364_primitive_120,0.622616357,0.03679378,0.440325972,0.01291397,0.038994267,-0.182290384,-0.143296117,-0.221284651,1.4464E-12
Y3Ni2_mp-582134_primitive_112,0.601073894,0.049663757,0.417356128,0.012046203,0.051103814,-0.183717766,-0.132613953,-0.23482158,4.25158E-08
YNi_mp-1364_primitive_102,0.621363437,0.037277915,0.436067736,0.011643944,0.039054121,-0.185295701,-0.14624158,-0.224349822,9.00502E-13
Ga3Ni5_mp-11398_primitive_210,0.693132487,0.03668081,0.507215887,0.020052371,0.041804059,-0.1859166,-0.14411254,-0.227720659,2.05254E-11
Ni3Sb_mp-976847_primitive_221,0.625420505,0.053090842,0.439429133,0.027574469,0.059824651,-0.185991372,-0.126166721,-0.245816023,1.98126E-06
Ga3Ni5_mp-11398_primitive_1-12,0.694208872,0.047235313,0.508076857,0.019658604,0.051162833,-0.186132015,-0.134969182,-0.237294848,3.38593E-08
Y3Ni2_mp-582134_primitive_221,0.60504972,0.037788681,0.418869065,0.010516246,0.039224684,-0.186180656,-0.146955971,-0.22540534,9.54348E-13
In3Ni7_mp-1213091_primitive_2-10,0.736907986,0.040484424,0.550718893,0.025580933,0.047889171,-0.186189093,-0.138299921,-0.234078264,4.02864E-09
In3Ni7_mp-1213091_primitive_1-2-2,0.780971262,0.0547749,0.594100311,0.023005866,0.059410096,-0.18687095,-0.127460854,-0.246281047,1.57848E-06
NiSb2_mp-19895_primitive_102,0.547178176,0.059514256,0.360189724,0.014302705,0.061208774,-0.186988452,-0.125779678,-0.248197226,3.0154E-06
Ga3Ni5_mp-11398_primitive_221,0.696573362,0.036970058,0.509089413,0.01530943,0.040014545,-0.187483948,-0.147469403,-0.227498494,2.03715E-12
In3Ni7_mp-1213091_primitive_02-1,0.77030161,0.035800607,0.582358879,0.016016564,0.039220069,-0.187942731,-0.148722663,-0.2271628,6.86451E-13
In3Ni7_mp-1213091_primitive_2-12,0.741078332,0.054260993,0.551909614,0.021970765,0.058540327,-0.189168718,-0.130628391,-0.247709046,9.26507E-07
In3Ni7_mp-1213091_primitive_1-2-1,0.746963868,0.051324851,0.557710841,0.02631787,0.057679031,-0.189253026,-0.131573995,-0.246932057,6.44314E-07
GaNi2_mp-1224858_primitive_221,0.710767093,0.042580082,0.521140924,0.021543916,0.047720056,-0.189626169,-0.141906114,-0.237346225,2.31824E-09
In3Ni7_mp-1213091_primitive_1-1-2,0.764423952,0.041550173,0.574777204,0.025349815,0.048672682,-0.189646748,-0.140974065,-0.23831943,4.58368E-09
Ga3Ni5_mp-11398_primitive_100,0.674046609,0.047466048,0.484074882,0.018919609,0.051097723,-0.189971727,-0.138874004,-0.24106945,2.13696E-08
AlNi3_mp-2593_primitive_210,0.781114885,0.071113031,0.590984455,0.04347863,0.083351392,-0.19013043,-0.106779039,-0.273481822,0.000388534
InNi2_mp-21092_primitive_102,0.753538156,0.039060064,0.562896991,0.025545125,0.04667164,-0.190641165,-0.143969525,-0.237312805,9.10052E-10
YNi3_mp-569196_primitive_001,0.660310143,0.029631207,0.469523717,0.017111928,0.034217342,-0.190786426,-0.156569083,-0.225003768,1.11022E-16
InNi2_mp-21092_primitive_100,0.754633543,0.064582237,0.563605648,0.022211214,0.068294973,-0.191027895,-0.122732922,-0.259322867,1.93662E-05
InNi3_mp-22469_primitive_100,0.764566919,0.047939246,0.573522788,0.023708218,0.053481313,-0.191044131,-0.137562818,-0.244525444,7.40135E-08
YNi_mp-1364_primitive_101,0.672726554,0.037210267,0.481477116,0.016578594,0.040736394,-0.191249438,-0.150513044,-0.231985831,2.52554E-12
GaNi2_mp-570904_primitive_212,0.74461236,0.048672725,0.55320127,0.024800331,0.05462683,-0.19141109,-0.13678426,-0.24603792,1.29193E-07
Y3Ni2_mp-582134_primitive_101,0.608887687,0.033082321,0.417464477,0.012902287,0.03550928,-0.191423211,-0.15591393,-0.226932491,1.11022E-15
Ga3Ni5_mp-11398_primitive_001,0.738555178,0.046869544,0.546812576,0.024860147,0.05305451,-0.191742602,-0.138688092,-0.244797112,5.46815E-08
GaNi3_mp-1184034_primitive_101,0.731362557,0.043353081,0.539199317,0.02021657,0.047835127,-0.192163241,-0.144328114,-0.239998368,1.83231E-09
In3Ni7_mp-1213091_primitive_111,0.735364255,0.05031296,0.54319289,0.01916141,0.053838217,-0.192171365,-0.138333148,-0.246009582,7.9812E-08
In3Ni7_mp-1213091_primitive_01-2,0.735375291,0.045089764,0.542888054,0.026123075,0.052110478,-0.192487237,-0.140376759,-0.244597715,2.96449E-08
YNi_mp-1364_primitive_210,0.636155108,0.023105988,0.443631627,0.011062468,0.025617667,-0.192523481,-0.166905814,-0.218141148,0
YNi_mp-1364_primitive_221,0.619803467,0.039502375,0.427209587,0.008055983,0.040315462,-0.19259388,-0.152278418,-0.232909342,1.19527E-12
Ni3Bi_mp-976799_primitive_110,0.635134143,0.035962859,0.44204064,0.007194645,0.03667547,-0.193093503,-0.156418032,-0.229768973,5.88418E-15
Zn22Ni3_mp-1207504_primitive_10-1,0.616362011,0.039341774,0.422931138,0.007653008,0.040079218,-0.193430874,-0.153351656,-0.233510092,7.64833E-13
In3Ni7_mp-1213091_primitive_1-21,0.771183646,0.042960322,0.577675879,0.02486385,0.049636683,-0.193507767,-0.143871084,-0.24314445,5.59403E-09
Ga9Ni13_mp-21589_primitive_2-21,0.684676522,0.031235451,0.491104504,0.014743291,0.034540093,-0.193572018,-0.159031924,-0.228112111,1.11022E-16
InNi3_mp-22469_primitive_201,0.760231957,0.044726128,0.566141215,0.023922434,0.050721882,-0.194090742,-0.14336886,-0.244812624,1.0659E-08
NiSb2_mp-19895_primitive_211,0.564799181,0.037219286,0.370113103,0.014449442,0.039925701,-0.194686078,-0.154760376,-0.234611779,5.00378E-13
YNi3_mp-569196_primitive_100,0.662859482,0.026567189,0.468166019,0.017297298,0.031701925,-0.194693463,-0.162991537,-0.226395388,0
In3Ni7_mp-1213091_primitive_10-2,0.74911927,0.039054819,0.554289614,0.030532447,0.049573272,-0.194829656,-0.145256384,-0.244402928,4.57898E-09
Y3Ni2_mp-582134_primitive_212,0.612217557,0.033577086,0.41723388,0.009985759,0.035030503,-0.194983678,-0.159953175,-0.23001418,2.22045E-16
InNi3_mp-22469_primitive_221,0.770873833,0.038320389,0.57581163,0.0211422,0.043765795,-0.195062202,-0.151296407,-0.238827997,3.67451E-11
Ga9Ni13_mp-21589_primitive_111,0.597633943,0.031304882,0.402065305,0.016627484,0.035446704,-0.195568638,-0.160121933,-0.231015342,4.44089E-16
YNi_mp-1364_primitive_001,0.638331842,0.032377107,0.442673174,0.013044353,0.034906049,-0.195658669,-0.16075262,-0.230564718,1.11022E-16
In3Ni7_mp-1213091_primitive_22-1,0.765946403,0.054244889,0.569546083,0.023000709,0.058919781,-0.196400321,-0.137480539,-0.255320102,5.84409E-07
In3Ni7_mp-1213091_primitive_1-10,0.767677361,0.044089951,0.570657068,0.022642789,0.049564299,-0.197020292,-0.147455994,-0.246584591,3.50119E-09
GaNi2_mp-570904_primitive_211,0.736395925,0.039480483,0.539091811,0.022597847,0.045490343,-0.197304115,-0.151813772,-0.242794457,1.34456E-10
In3Ni7_mp-1213091_primitive_01-1,0.74849101,0.035650801,0.550884511,0.032357495,0.048145478,-0.197606499,-0.149461021,-0.245751978,1.15968E-09
Ga9Ni13_mp-21589_primitive_1-1-1,0.760573244,0.038296027,0.562775615,0.022876199,0.044608364,-0.197797629,-0.153189265,-0.242405993,5.53187E-11
