cif_id,Binding_energy,Energy_barrier,prime_struct
CrNi3_mp-1007923_primitive_22-1,0,0,CrNi3_mp-1007923_primitive_22-1
CrNi3_mp-1007923_primitive_11-1,0,0,CrNi3_mp-1007923_primitive_11-1
CrNi3_mp-1007923_primitive_212,0,0,CrNi3_mp-1007923_primitive_212
CrNi3_mp-1007923_primitive_211,0,0,CrNi3_mp-1007923_primitive_211
CrNi3_mp-1007923_primitive_210,0,0,CrNi3_mp-1007923_primitive_210
CrNi3_mp-1007923_primitive_21-1,0,0,CrNi3_mp-1007923_primitive_21-1
CrNi3_mp-1007923_primitive_101,0,0,CrNi3_mp-1007923_primitive_101
CrNi3_mp-1007923_primitive_201,0,0,CrNi3_mp-1007923_primitive_201
CrNi3_mp-1007923_primitive_100,0,0,CrNi3_mp-1007923_primitive_100
CrNi3_mp-1007923_primitive_2-12,0,0,CrNi3_mp-1007923_primitive_2-12
CrNi3_mp-1007923_primitive_2-11,0,0,CrNi3_mp-1007923_primitive_2-11
CrNi3_mp-1007923_primitive_1-11,0,0,CrNi3_mp-1007923_primitive_1-11
CrNi3_mp-1007923_primitive_2-21,0,0,CrNi3_mp-1007923_primitive_2-21
CrNi3_mp-1007923_primitive_1-10,0,0,CrNi3_mp-1007923_primitive_1-10
CrNi3_mp-1007923_primitive_112,0,0,CrNi3_mp-1007923_primitive_112
CrNi3_mp-1007923_primitive_102,0,0,CrNi3_mp-1007923_primitive_102
CrNi3_mp-1007974_primitive_111,0,0,CrNi3_mp-1007974_primitive_111
CrNi3_mp-1007974_primitive_221,0,0,CrNi3_mp-1007974_primitive_221
CrNi3_mp-1007974_primitive_110,0,0,CrNi3_mp-1007974_primitive_110
CrNi3_mp-1007974_primitive_211,0,0,CrNi3_mp-1007974_primitive_211
CrNi3_mp-1007974_primitive_210,0,0,CrNi3_mp-1007974_primitive_210
CrNi3_mp-1007974_primitive_100,0,0,CrNi3_mp-1007974_primitive_100
CrNi3_mp-1007975_primitive_111,0,0,CrNi3_mp-1007975_primitive_111
CrNi3_mp-1007975_primitive_221,0,0,CrNi3_mp-1007975_primitive_221
CrNi3_mp-1007975_primitive_110,0,0,CrNi3_mp-1007975_primitive_110
CrNi3_mp-1007975_primitive_22-1,0,0,CrNi3_mp-1007975_primitive_22-1
CrNi3_mp-1007975_primitive_211,0,0,CrNi3_mp-1007975_primitive_211
CrNi3_mp-1007975_primitive_21-1,0,0,CrNi3_mp-1007975_primitive_21-1
CrNi3_mp-1007975_primitive_21-2,0,0,CrNi3_mp-1007975_primitive_21-2
CrNi3_mp-1007975_primitive_20-1,0,0,CrNi3_mp-1007975_primitive_20-1
CrNi3_mp-1007975_primitive_2-1-1,0,0,CrNi3_mp-1007975_primitive_2-1-1
CrNi3_mp-1226338_primitive_111,0,0,CrNi3_mp-1226338_primitive_111
CrNi3_mp-1226338_primitive_221,0,0,CrNi3_mp-1226338_primitive_221
CrNi3_mp-1226338_primitive_110,0,0,CrNi3_mp-1226338_primitive_110
CrNi3_mp-1226338_primitive_212,0,0,CrNi3_mp-1226338_primitive_212
CrNi3_mp-1226338_primitive_211,0,0,CrNi3_mp-1226338_primitive_211
CrNi3_mp-1226338_primitive_210,0,0,CrNi3_mp-1226338_primitive_210
CrNi3_mp-1226338_primitive_21-1,0,0,CrNi3_mp-1226338_primitive_21-1
CrNi3_mp-1226338_primitive_21-2,0,0,CrNi3_mp-1226338_primitive_21-2
CrNi3_mp-1226338_primitive_101,0,0,CrNi3_mp-1226338_primitive_101
CrNi3_mp-1226338_primitive_201,0,0,CrNi3_mp-1226338_primitive_201
CrNi3_mp-1226338_primitive_100,0,0,CrNi3_mp-1226338_primitive_100
CrNi3_mp-1226338_primitive_20-1,0,0,CrNi3_mp-1226338_primitive_20-1
CrNi3_mp-1226338_primitive_10-1,0,0,CrNi3_mp-1226338_primitive_10-1
CrNi3_mp-1226338_primitive_2-12,0,0,CrNi3_mp-1226338_primitive_2-12
CrNi3_mp-1226338_primitive_102,0,0,CrNi3_mp-1226338_primitive_102
CrNi3_mp-1226338_primitive_10-2,0,0,CrNi3_mp-1226338_primitive_10-2
CrNi3_mp-1226338_primitive_001,0,0,CrNi3_mp-1226338_primitive_001
CrNi_mp-1226196_primitive_111,0,0,CrNi_mp-1226196_primitive_111
CrNi_mp-1226196_primitive_221,0,0,CrNi_mp-1226196_primitive_221
CrNi_mp-1226196_primitive_110,0,0,CrNi_mp-1226196_primitive_110
CrNi_mp-1226196_primitive_211,0,0,CrNi_mp-1226196_primitive_211
CrNi_mp-1226196_primitive_210,0,0,CrNi_mp-1226196_primitive_210
CrNi_mp-1226196_primitive_100,0,0,CrNi_mp-1226196_primitive_100
CrNi_mp-1226232_primitive_111,0,0,CrNi_mp-1226232_primitive_111
CrNi_mp-1226232_primitive_221,0,0,CrNi_mp-1226232_primitive_221
CrNi_mp-1226232_primitive_110,0,0,CrNi_mp-1226232_primitive_110
CrNi_mp-1226232_primitive_212,0,0,CrNi_mp-1226232_primitive_212
CrNi_mp-1226232_primitive_211,0,0,CrNi_mp-1226232_primitive_211
CrNi_mp-1226232_primitive_210,0,0,CrNi_mp-1226232_primitive_210
CrNi_mp-1226232_primitive_21-1,0,0,CrNi_mp-1226232_primitive_21-1
CrNi_mp-1226232_primitive_21-2,0,0,CrNi_mp-1226232_primitive_21-2
CrNi_mp-1226232_primitive_101,0,0,CrNi_mp-1226232_primitive_101
CrNi_mp-1226232_primitive_201,0,0,CrNi_mp-1226232_primitive_201
CrNi_mp-1226232_primitive_100,0,0,CrNi_mp-1226232_primitive_100
CrNi_mp-1226232_primitive_20-1,0,0,CrNi_mp-1226232_primitive_20-1
CrNi_mp-1226232_primitive_10-1,0,0,CrNi_mp-1226232_primitive_10-1
CrNi_mp-1226232_primitive_2-12,0,0,CrNi_mp-1226232_primitive_2-12
CrNi_mp-1226232_primitive_102,0,0,CrNi_mp-1226232_primitive_102
CrNi_mp-1226232_primitive_10-2,0,0,CrNi_mp-1226232_primitive_10-2
CrNi_mp-1226232_primitive_001,0,0,CrNi_mp-1226232_primitive_001
Cs3Ni_mp-985605_primitive_111,0,0,Cs3Ni_mp-985605_primitive_111
Cs3Ni_mp-985605_primitive_221,0,0,Cs3Ni_mp-985605_primitive_221
Cs3Ni_mp-985605_primitive_110,0,0,Cs3Ni_mp-985605_primitive_110
Cs3Ni_mp-985605_primitive_22-1,0,0,Cs3Ni_mp-985605_primitive_22-1
Cs3Ni_mp-985605_primitive_11-1,0,0,Cs3Ni_mp-985605_primitive_11-1
Cs3Ni_mp-985605_primitive_212,0,0,Cs3Ni_mp-985605_primitive_212
Cs3Ni_mp-985605_primitive_211,0,0,Cs3Ni_mp-985605_primitive_211
Cs3Ni_mp-985605_primitive_210,0,0,Cs3Ni_mp-985605_primitive_210
Cs3Ni_mp-985605_primitive_21-1,0,0,Cs3Ni_mp-985605_primitive_21-1
Cs3Ni_mp-985605_primitive_101,0,0,Cs3Ni_mp-985605_primitive_101
Cs3Ni_mp-985605_primitive_201,0,0,Cs3Ni_mp-985605_primitive_201
Cs3Ni_mp-985605_primitive_100,0,0,Cs3Ni_mp-985605_primitive_100
Cs3Ni_mp-985605_primitive_2-12,0,0,Cs3Ni_mp-985605_primitive_2-12
Cs3Ni_mp-985605_primitive_2-11,0,0,Cs3Ni_mp-985605_primitive_2-11
Cs3Ni_mp-985605_primitive_1-11,0,0,Cs3Ni_mp-985605_primitive_1-11
Cs3Ni_mp-985605_primitive_2-21,0,0,Cs3Ni_mp-985605_primitive_2-21
Cs3Ni_mp-985605_primitive_1-10,0,0,Cs3Ni_mp-985605_primitive_1-10
Cs3Ni_mp-985605_primitive_112,0,0,Cs3Ni_mp-985605_primitive_112
Cs3Ni_mp-985605_primitive_102,0,0,Cs3Ni_mp-985605_primitive_102
Cu3Ni_mp-1225698_primitive_111,0,0,Cu3Ni_mp-1225698_primitive_111
Cu3Ni_mp-1225698_primitive_221,0,0,Cu3Ni_mp-1225698_primitive_221
Cu3Ni_mp-1225698_primitive_110,0,0,Cu3Ni_mp-1225698_primitive_110
Cu3Ni_mp-1225698_primitive_212,0,0,Cu3Ni_mp-1225698_primitive_212
Cu3Ni_mp-1225698_primitive_211,0,0,Cu3Ni_mp-1225698_primitive_211
Cu3Ni_mp-1225698_primitive_210,0,0,Cu3Ni_mp-1225698_primitive_210
Cu3Ni_mp-1225698_primitive_101,0,0,Cu3Ni_mp-1225698_primitive_101
Cu3Ni_mp-1225698_primitive_201,0,0,Cu3Ni_mp-1225698_primitive_201
Cu3Ni_mp-1225698_primitive_100,0,0,Cu3Ni_mp-1225698_primitive_100
Cu3Ni_mp-1225698_primitive_2-12,0,0,Cu3Ni_mp-1225698_primitive_2-12
Cu3Ni_mp-1225698_primitive_2-11,0,0,Cu3Ni_mp-1225698_primitive_2-11
Cu3Ni_mp-1225698_primitive_2-10,0,0,Cu3Ni_mp-1225698_primitive_2-10
Cu3Ni_mp-1225698_primitive_1-11,0,0,Cu3Ni_mp-1225698_primitive_1-11
Cu3Ni_mp-1225698_primitive_2-21,0,0,Cu3Ni_mp-1225698_primitive_2-21
Cu3Ni_mp-1225698_primitive_1-10,0,0,Cu3Ni_mp-1225698_primitive_1-10
Cu3Ni_mp-1225698_primitive_112,0,0,Cu3Ni_mp-1225698_primitive_112
Cu3Ni_mp-1225698_primitive_102,0,0,Cu3Ni_mp-1225698_primitive_102
Cu3Ni_mp-1225698_primitive_1-12,0,0,Cu3Ni_mp-1225698_primitive_1-12
Cu3Ni_mp-1225698_primitive_001,0,0,Cu3Ni_mp-1225698_primitive_001
CuNi3_mp-1184054_primitive_111,0,0,CuNi3_mp-1184054_primitive_111
CuNi3_mp-1184054_primitive_221,0,0,CuNi3_mp-1184054_primitive_221
CuNi3_mp-1184054_primitive_110,0,0,CuNi3_mp-1184054_primitive_110
CuNi3_mp-1184054_primitive_22-1,0,0,CuNi3_mp-1184054_primitive_22-1
CuNi3_mp-1184054_primitive_11-1,0,0,CuNi3_mp-1184054_primitive_11-1
CuNi3_mp-1184054_primitive_212,0,0,CuNi3_mp-1184054_primitive_212
CuNi3_mp-1184054_primitive_211,0,0,CuNi3_mp-1184054_primitive_211
CuNi3_mp-1184054_primitive_210,0,0,CuNi3_mp-1184054_primitive_210
CuNi3_mp-1184054_primitive_21-1,0,0,CuNi3_mp-1184054_primitive_21-1
CuNi3_mp-1184054_primitive_101,0,0,CuNi3_mp-1184054_primitive_101
CuNi3_mp-1184054_primitive_201,0,0,CuNi3_mp-1184054_primitive_201
CuNi3_mp-1184054_primitive_100,0,0,CuNi3_mp-1184054_primitive_100
CuNi3_mp-1184054_primitive_2-12,0,0,CuNi3_mp-1184054_primitive_2-12
CuNi3_mp-1184054_primitive_2-11,0,0,CuNi3_mp-1184054_primitive_2-11
CuNi3_mp-1184054_primitive_1-11,0,0,CuNi3_mp-1184054_primitive_1-11
CuNi3_mp-1184054_primitive_2-21,0,0,CuNi3_mp-1184054_primitive_2-21
CuNi3_mp-1184054_primitive_1-10,0,0,CuNi3_mp-1184054_primitive_1-10
CuNi3_mp-1184054_primitive_112,0,0,CuNi3_mp-1184054_primitive_112
CuNi3_mp-1184054_primitive_102,0,0,CuNi3_mp-1184054_primitive_102
CuNi3_mp-1225694_primitive_111,0,0,CuNi3_mp-1225694_primitive_111
CuNi3_mp-1225694_primitive_221,0,0,CuNi3_mp-1225694_primitive_221
CuNi3_mp-1225694_primitive_110,0,0,CuNi3_mp-1225694_primitive_110
CuNi3_mp-1225694_primitive_212,0,0,CuNi3_mp-1225694_primitive_212
CuNi3_mp-1225694_primitive_211,0,0,CuNi3_mp-1225694_primitive_211
CuNi3_mp-1225694_primitive_210,0,0,CuNi3_mp-1225694_primitive_210
CuNi3_mp-1225694_primitive_101,0,0,CuNi3_mp-1225694_primitive_101
CuNi3_mp-1225694_primitive_201,0,0,CuNi3_mp-1225694_primitive_201
CuNi3_mp-1225694_primitive_100,0,0,CuNi3_mp-1225694_primitive_100
CuNi3_mp-1225694_primitive_2-12,0,0,CuNi3_mp-1225694_primitive_2-12
CuNi3_mp-1225694_primitive_2-11,0,0,CuNi3_mp-1225694_primitive_2-11
CuNi3_mp-1225694_primitive_2-10,0,0,CuNi3_mp-1225694_primitive_2-10
CuNi3_mp-1225694_primitive_1-11,0,0,CuNi3_mp-1225694_primitive_1-11
CuNi3_mp-1225694_primitive_2-21,0,0,CuNi3_mp-1225694_primitive_2-21
CuNi3_mp-1225694_primitive_1-10,0,0,CuNi3_mp-1225694_primitive_1-10
CuNi3_mp-1225694_primitive_112,0,0,CuNi3_mp-1225694_primitive_112
CuNi3_mp-1225694_primitive_102,0,0,CuNi3_mp-1225694_primitive_102
CuNi3_mp-1225694_primitive_1-12,0,0,CuNi3_mp-1225694_primitive_1-12
CuNi3_mp-1225694_primitive_001,0,0,CuNi3_mp-1225694_primitive_001
CuNi_mp-1184069_primitive_111,0,0,CuNi_mp-1184069_primitive_111
CuNi_mp-1184069_primitive_221,0,0,CuNi_mp-1184069_primitive_221
CuNi_mp-1184069_primitive_110,0,0,CuNi_mp-1184069_primitive_110
CuNi_mp-1184069_primitive_212,0,0,CuNi_mp-1184069_primitive_212
CuNi_mp-1184069_primitive_211,0,0,CuNi_mp-1184069_primitive_211
CuNi_mp-1184069_primitive_210,0,0,CuNi_mp-1184069_primitive_210
CuNi_mp-1184069_primitive_101,0,0,CuNi_mp-1184069_primitive_101
CuNi_mp-1184069_primitive_201,0,0,CuNi_mp-1184069_primitive_201
CuNi_mp-1184069_primitive_100,0,0,CuNi_mp-1184069_primitive_100
CuNi_mp-1184069_primitive_2-12,0,0,CuNi_mp-1184069_primitive_2-12
CuNi_mp-1184069_primitive_102,0,0,CuNi_mp-1184069_primitive_102
CuNi_mp-1184069_primitive_001,0,0,CuNi_mp-1184069_primitive_001
CuNi_mp-1225687_primitive_111,0,0,CuNi_mp-1225687_primitive_111
CuNi_mp-1225687_primitive_221,0,0,CuNi_mp-1225687_primitive_221
CuNi_mp-1225687_primitive_110,0,0,CuNi_mp-1225687_primitive_110
CuNi_mp-1225687_primitive_212,0,0,CuNi_mp-1225687_primitive_212
CuNi_mp-1225687_primitive_211,0,0,CuNi_mp-1225687_primitive_211
CuNi_mp-1225687_primitive_210,0,0,CuNi_mp-1225687_primitive_210
CuNi_mp-1225687_primitive_21-1,0,0,CuNi_mp-1225687_primitive_21-1
CuNi_mp-1225687_primitive_21-2,0,0,CuNi_mp-1225687_primitive_21-2
CuNi_mp-1225687_primitive_101,0,0,CuNi_mp-1225687_primitive_101
CuNi_mp-1225687_primitive_201,0,0,CuNi_mp-1225687_primitive_201
CuNi_mp-1225687_primitive_100,0,0,CuNi_mp-1225687_primitive_100
CuNi_mp-1225687_primitive_20-1,0,0,CuNi_mp-1225687_primitive_20-1
CuNi_mp-1225687_primitive_10-1,0,0,CuNi_mp-1225687_primitive_10-1
CuNi_mp-1225687_primitive_2-12,0,0,CuNi_mp-1225687_primitive_2-12
CuNi_mp-1225687_primitive_102,0,0,CuNi_mp-1225687_primitive_102
CuNi_mp-1225687_primitive_10-2,0,0,CuNi_mp-1225687_primitive_10-2
CuNi_mp-1225687_primitive_001,0,0,CuNi_mp-1225687_primitive_001
CuNi_mp-1225695_primitive_111,0,0,CuNi_mp-1225695_primitive_111
CuNi_mp-1225695_primitive_221,0,0,CuNi_mp-1225695_primitive_221
CuNi_mp-1225695_primitive_110,0,0,CuNi_mp-1225695_primitive_110
CuNi_mp-1225695_primitive_212,0,0,CuNi_mp-1225695_primitive_212
CuNi_mp-1225695_primitive_211,0,0,CuNi_mp-1225695_primitive_211
CuNi_mp-1225695_primitive_210,0,0,CuNi_mp-1225695_primitive_210
CuNi_mp-1225695_primitive_101,0,0,CuNi_mp-1225695_primitive_101
CuNi_mp-1225695_primitive_201,0,0,CuNi_mp-1225695_primitive_201
CuNi_mp-1225695_primitive_100,0,0,CuNi_mp-1225695_primitive_100
CuNi_mp-1225695_primitive_2-12,0,0,CuNi_mp-1225695_primitive_2-12
CuNi_mp-1225695_primitive_2-11,0,0,CuNi_mp-1225695_primitive_2-11
CuNi_mp-1225695_primitive_2-10,0,0,CuNi_mp-1225695_primitive_2-10
CuNi_mp-1225695_primitive_1-11,0,0,CuNi_mp-1225695_primitive_1-11
CuNi_mp-1225695_primitive_2-21,0,0,CuNi_mp-1225695_primitive_2-21
CuNi_mp-1225695_primitive_1-10,0,0,CuNi_mp-1225695_primitive_1-10
CuNi_mp-1225695_primitive_112,0,0,CuNi_mp-1225695_primitive_112
CuNi_mp-1225695_primitive_102,0,0,CuNi_mp-1225695_primitive_102
CuNi_mp-1225695_primitive_1-12,0,0,CuNi_mp-1225695_primitive_1-12
CuNi_mp-1225695_primitive_001,0,0,CuNi_mp-1225695_primitive_001
Fe2Ni_mp-1077745_primitive_111,0,0,Fe2Ni_mp-1077745_primitive_111
Fe2Ni_mp-1077745_primitive_221,0,0,Fe2Ni_mp-1077745_primitive_221
Fe2Ni_mp-1077745_primitive_110,0,0,Fe2Ni_mp-1077745_primitive_110
Fe2Ni_mp-1077745_primitive_22-1,0,0,Fe2Ni_mp-1077745_primitive_22-1
Fe2Ni_mp-1077745_primitive_211,0,0,Fe2Ni_mp-1077745_primitive_211
Fe2Ni_mp-1077745_primitive_21-1,0,0,Fe2Ni_mp-1077745_primitive_21-1
Fe2Ni_mp-1077745_primitive_21-2,0,0,Fe2Ni_mp-1077745_primitive_21-2
Fe2Ni_mp-1077745_primitive_20-1,0,0,Fe2Ni_mp-1077745_primitive_20-1
Fe2Ni_mp-1077745_primitive_2-1-1,0,0,Fe2Ni_mp-1077745_primitive_2-1-1
Fe2Ni_mp-1224697_primitive_111,0,0,Fe2Ni_mp-1224697_primitive_111
Fe2Ni_mp-1224697_primitive_221,0,0,Fe2Ni_mp-1224697_primitive_221
Fe2Ni_mp-1224697_primitive_110,0,0,Fe2Ni_mp-1224697_primitive_110
Fe2Ni_mp-1224697_primitive_212,0,0,Fe2Ni_mp-1224697_primitive_212
Fe2Ni_mp-1224697_primitive_211,0,0,Fe2Ni_mp-1224697_primitive_211
Fe2Ni_mp-1224697_primitive_210,0,0,Fe2Ni_mp-1224697_primitive_210
Fe2Ni_mp-1224697_primitive_101,0,0,Fe2Ni_mp-1224697_primitive_101
Fe2Ni_mp-1224697_primitive_201,0,0,Fe2Ni_mp-1224697_primitive_201
Fe2Ni_mp-1224697_primitive_100,0,0,Fe2Ni_mp-1224697_primitive_100
Fe2Ni_mp-1224697_primitive_2-12,0,0,Fe2Ni_mp-1224697_primitive_2-12
Fe2Ni_mp-1224697_primitive_102,0,0,Fe2Ni_mp-1224697_primitive_102
Fe2Ni_mp-1224697_primitive_001,0,0,Fe2Ni_mp-1224697_primitive_001
Fe3Ni2_mp-1225009_primitive_111,0,0,Fe3Ni2_mp-1225009_primitive_111
Fe3Ni2_mp-1225009_primitive_221,0,0,Fe3Ni2_mp-1225009_primitive_221
Fe3Ni2_mp-1225009_primitive_110,0,0,Fe3Ni2_mp-1225009_primitive_110
Fe3Ni2_mp-1225009_primitive_212,0,0,Fe3Ni2_mp-1225009_primitive_212
Fe3Ni2_mp-1225009_primitive_211,0,0,Fe3Ni2_mp-1225009_primitive_211
Fe3Ni2_mp-1225009_primitive_210,0,0,Fe3Ni2_mp-1225009_primitive_210
Fe3Ni2_mp-1225009_primitive_101,0,0,Fe3Ni2_mp-1225009_primitive_101
Fe3Ni2_mp-1225009_primitive_201,0,0,Fe3Ni2_mp-1225009_primitive_201
Fe3Ni2_mp-1225009_primitive_100,0,0,Fe3Ni2_mp-1225009_primitive_100
Fe3Ni2_mp-1225009_primitive_112,0,0,Fe3Ni2_mp-1225009_primitive_112
Fe3Ni2_mp-1225009_primitive_102,0,0,Fe3Ni2_mp-1225009_primitive_102
Fe3Ni2_mp-1225009_primitive_001,0,0,Fe3Ni2_mp-1225009_primitive_001
Fe3Ni_mp-1007853_primitive_111,0,0,Fe3Ni_mp-1007853_primitive_111
Fe3Ni_mp-1007853_primitive_221,0,0,Fe3Ni_mp-1007853_primitive_221
Fe3Ni_mp-1007853_primitive_110,0,0,Fe3Ni_mp-1007853_primitive_110
Fe3Ni_mp-1007853_primitive_22-1,0,0,Fe3Ni_mp-1007853_primitive_22-1
Fe3Ni_mp-1007853_primitive_211,0,0,Fe3Ni_mp-1007853_primitive_211
Fe3Ni_mp-1007853_primitive_21-1,0,0,Fe3Ni_mp-1007853_primitive_21-1
Fe3Ni_mp-1007853_primitive_21-2,0,0,Fe3Ni_mp-1007853_primitive_21-2
Fe3Ni_mp-1007853_primitive_20-1,0,0,Fe3Ni_mp-1007853_primitive_20-1
Fe3Ni_mp-1007853_primitive_2-1-1,0,0,Fe3Ni_mp-1007853_primitive_2-1-1
Fe3Ni_mp-1007862_primitive_111,0,0,Fe3Ni_mp-1007862_primitive_111
Fe3Ni_mp-1007862_primitive_221,0,0,Fe3Ni_mp-1007862_primitive_221
Fe3Ni_mp-1007862_primitive_110,0,0,Fe3Ni_mp-1007862_primitive_110
Fe3Ni_mp-1007862_primitive_22-1,0,0,Fe3Ni_mp-1007862_primitive_22-1
Fe3Ni_mp-1007862_primitive_11-1,0,0,Fe3Ni_mp-1007862_primitive_11-1
Fe3Ni_mp-1007862_primitive_212,0,0,Fe3Ni_mp-1007862_primitive_212
Fe3Ni_mp-1007862_primitive_211,0,0,Fe3Ni_mp-1007862_primitive_211
Fe3Ni_mp-1007862_primitive_210,0,0,Fe3Ni_mp-1007862_primitive_210
Fe3Ni_mp-1007862_primitive_21-1,0,0,Fe3Ni_mp-1007862_primitive_21-1
Fe3Ni_mp-1007862_primitive_101,0,0,Fe3Ni_mp-1007862_primitive_101
Fe3Ni_mp-1007862_primitive_201,0,0,Fe3Ni_mp-1007862_primitive_201
Fe3Ni_mp-1007862_primitive_100,0,0,Fe3Ni_mp-1007862_primitive_100
Fe3Ni_mp-1007862_primitive_2-12,0,0,Fe3Ni_mp-1007862_primitive_2-12
Fe3Ni_mp-1007862_primitive_2-11,0,0,Fe3Ni_mp-1007862_primitive_2-11
Fe3Ni_mp-1007862_primitive_1-11,0,0,Fe3Ni_mp-1007862_primitive_1-11
Fe3Ni_mp-1007862_primitive_2-21,0,0,Fe3Ni_mp-1007862_primitive_2-21
Fe3Ni_mp-1007862_primitive_1-10,0,0,Fe3Ni_mp-1007862_primitive_1-10
Fe3Ni_mp-1007862_primitive_112,0,0,Fe3Ni_mp-1007862_primitive_112
Fe3Ni_mp-1007862_primitive_102,0,0,Fe3Ni_mp-1007862_primitive_102
Fe3Ni_mp-1224780_primitive_111,0,0,Fe3Ni_mp-1224780_primitive_111
Fe3Ni_mp-1224780_primitive_221,0,0,Fe3Ni_mp-1224780_primitive_221
Fe3Ni_mp-1224780_primitive_110,0,0,Fe3Ni_mp-1224780_primitive_110
Fe3Ni_mp-1224780_primitive_212,0,0,Fe3Ni_mp-1224780_primitive_212
Fe3Ni_mp-1224780_primitive_211,0,0,Fe3Ni_mp-1224780_primitive_211
Fe3Ni_mp-1224780_primitive_210,0,0,Fe3Ni_mp-1224780_primitive_210
Fe3Ni_mp-1224780_primitive_101,0,0,Fe3Ni_mp-1224780_primitive_101
Fe3Ni_mp-1224780_primitive_201,0,0,Fe3Ni_mp-1224780_primitive_201
Fe3Ni_mp-1224780_primitive_100,0,0,Fe3Ni_mp-1224780_primitive_100
Fe3Ni_mp-1224780_primitive_2-12,0,0,Fe3Ni_mp-1224780_primitive_2-12
Fe3Ni_mp-1224780_primitive_2-11,0,0,Fe3Ni_mp-1224780_primitive_2-11
Fe3Ni_mp-1224780_primitive_2-10,0,0,Fe3Ni_mp-1224780_primitive_2-10
Fe3Ni_mp-1224780_primitive_1-11,0,0,Fe3Ni_mp-1224780_primitive_1-11
Fe3Ni_mp-1224780_primitive_2-21,0,0,Fe3Ni_mp-1224780_primitive_2-21
Fe3Ni_mp-1224780_primitive_1-10,0,0,Fe3Ni_mp-1224780_primitive_1-10
Fe3Ni_mp-1224780_primitive_112,0,0,Fe3Ni_mp-1224780_primitive_112
Fe3Ni_mp-1224780_primitive_102,0,0,Fe3Ni_mp-1224780_primitive_102
Fe3Ni_mp-1224780_primitive_1-12,0,0,Fe3Ni_mp-1224780_primitive_1-12
Fe3Ni_mp-1224780_primitive_001,0,0,Fe3Ni_mp-1224780_primitive_001
Fe3Ni_mp-1224827_primitive_111,0,0,Fe3Ni_mp-1224827_primitive_111
Fe3Ni_mp-1224827_primitive_221,0,0,Fe3Ni_mp-1224827_primitive_221
Fe3Ni_mp-1224827_primitive_110,0,0,Fe3Ni_mp-1224827_primitive_110
Fe3Ni_mp-1224827_primitive_212,0,0,Fe3Ni_mp-1224827_primitive_212
Fe3Ni_mp-1224827_primitive_211,0,0,Fe3Ni_mp-1224827_primitive_211
Fe3Ni_mp-1224827_primitive_210,0,0,Fe3Ni_mp-1224827_primitive_210
Fe3Ni_mp-1224827_primitive_21-1,0,0,Fe3Ni_mp-1224827_primitive_21-1
Fe3Ni_mp-1224827_primitive_21-2,0,0,Fe3Ni_mp-1224827_primitive_21-2
Fe3Ni_mp-1224827_primitive_101,0,0,Fe3Ni_mp-1224827_primitive_101
Fe3Ni_mp-1224827_primitive_201,0,0,Fe3Ni_mp-1224827_primitive_201
Fe3Ni_mp-1224827_primitive_100,0,0,Fe3Ni_mp-1224827_primitive_100
Fe3Ni_mp-1224827_primitive_20-1,0,0,Fe3Ni_mp-1224827_primitive_20-1
Fe3Ni_mp-1224827_primitive_10-1,0,0,Fe3Ni_mp-1224827_primitive_10-1
Fe3Ni_mp-1224827_primitive_2-12,0,0,Fe3Ni_mp-1224827_primitive_2-12
Fe3Ni_mp-1224827_primitive_102,0,0,Fe3Ni_mp-1224827_primitive_102
Fe3Ni_mp-1224827_primitive_10-2,0,0,Fe3Ni_mp-1224827_primitive_10-2
Fe3Ni_mp-1224827_primitive_001,0,0,Fe3Ni_mp-1224827_primitive_001
Fe3Ni_mp-999189_primitive_111,0,0,Fe3Ni_mp-999189_primitive_111
Fe3Ni_mp-999189_primitive_221,0,0,Fe3Ni_mp-999189_primitive_221
Fe3Ni_mp-999189_primitive_110,0,0,Fe3Ni_mp-999189_primitive_110
Fe3Ni_mp-999189_primitive_211,0,0,Fe3Ni_mp-999189_primitive_211
Fe3Ni_mp-999189_primitive_210,0,0,Fe3Ni_mp-999189_primitive_210
Fe3Ni_mp-999189_primitive_100,0,0,Fe3Ni_mp-999189_primitive_100
FeNi2_mp-1072076_primitive_111,0,0,FeNi2_mp-1072076_primitive_111
FeNi2_mp-1072076_primitive_221,0,0,FeNi2_mp-1072076_primitive_221
FeNi2_mp-1072076_primitive_110,0,0,FeNi2_mp-1072076_primitive_110
FeNi2_mp-1072076_primitive_22-1,0,0,FeNi2_mp-1072076_primitive_22-1
FeNi2_mp-1072076_primitive_211,0,0,FeNi2_mp-1072076_primitive_211
FeNi2_mp-1072076_primitive_21-1,0,0,FeNi2_mp-1072076_primitive_21-1
FeNi2_mp-1072076_primitive_21-2,0,0,FeNi2_mp-1072076_primitive_21-2
FeNi2_mp-1072076_primitive_20-1,0,0,FeNi2_mp-1072076_primitive_20-1
FeNi2_mp-1072076_primitive_2-1-1,0,0,FeNi2_mp-1072076_primitive_2-1-1
FeNi3_mp-1007854_primitive_111,0,0,FeNi3_mp-1007854_primitive_111
FeNi3_mp-1007854_primitive_221,0,0,FeNi3_mp-1007854_primitive_221
FeNi3_mp-1007854_primitive_110,0,0,FeNi3_mp-1007854_primitive_110
FeNi3_mp-1007854_primitive_22-1,0,0,FeNi3_mp-1007854_primitive_22-1
FeNi3_mp-1007854_primitive_211,0,0,FeNi3_mp-1007854_primitive_211
